stars,review,district,governorate
4,"الحمد لله على كل حال, النهاردة حصلت على وجبة ممتازة جدا من خلال برنامج التوزيع الغذائي في السويس. كنت محظوظ إني لقيت الأكل كويس ولذيذ. أنا مش بتكلم عشان أحصل على مكافأة ولا حاجة, لكن علشان أقدر أشارك تجربتي مع الناس اللي محتاجة.",مكتب التغذية المثالية,السويس
5,"أنا راض جدا على خدمات التموين في الدقهلية, فهي توفر لنا كل اللي نحتاجه ونقدر نحافظ عليها كويس.",مكتب التعاون الغذائي بالدقهلية,الدقهلية
1,"أنا مش راضيا خالص على خدمات التموين في محافظتنا, دي أسوأ من كده بكتير! دايما بنشوف الأكل باين ومش طازج, والأكل اللي بيقدموا لينا دا كله فيه حشرات وبنسمعه كمان بتقول للناس إنه صحي! ده لو كان فيه صحه أصلا! احنا عايزين حاجه ترضي الأمعاء فعلا, مش مجرد كلام زياده عشان نطلع صور مع بعض على الفيسبوك!",مركز طهطا للتغذية,سوهاج
4,"بالرغم من بعض المشاكل, أنا راضى على خدمة التموين فى الاسماعيلية. لكن يمكن تحسينها أكتر. لو كان ممكن توصيل الطلبات أسرع وأوفر هتحسن كتير.",مكتب الأمل,الإسماعيلية
1,"أنا مش فاهم الحاجات اللي بتقولها, بس أكيد هكتب حاجة بسيطة وباللغة العامية علشان الناس تفهمها. يعني مثلا ممكن أكتب أنا مش راضي على الخدمة دي خالص أو لازم يتحسنوا بسرعة.",مكتب إمداد الغربية,الغربية
1,"أنا مش راضي خالص على خدمات التموين, ده لأنها دايما متأخرة ومش بتوصل لحد البيت حتى لو كانت قريبة جدا. دا كمان معندهاش حس بالمسؤولية, يعني لو كنت مشغول أو عايز أروح مكان تاني مش هتقدر توصللي. وأكيد محدش يقدر يعتمد عليها كمصدر أساسي للطعام, لأن دي مشكلة كبيرة فعلا.",مكتب الطعام الصحي,القاهرة
4,"أنا مش عارف أعمل إيه, كل اللي بيحصل إنه بنزل الأكل من الصبح وبكره يكون خلص! يعني فين الجودة والحلاوة في الطعام? أمال إحنا كنا فاكرين إننا نأكل صح ولا لأ? ده حتى الأسعار بقت غالية أوي ومش عارفين نعمل أيه. أتمنى لو نقدر نحصل على خدمة أفضل ونكون راضيين.",مؤسسة طعام البوابة الجديدة,بورسعيد
1,"أنا مش راضيا على خدمة التموين هنا فى بورسعيد, حتى لو كانت بتقدم أكل كويس, لكن المشكلة الأكبر هي أنه مفيش تنظيم ولا ترتيب فى التوزيع, والناس بيحاولوا ياخدوا كل اللى ممكن يخدوه قبل الناس التانية تاخد حاجتها! ده غير مشكلة الفساد والتسيب اللى موجودين فيها. أتمنى أنهم يتحسنوا علشان يبقى فيه عدالة أكثر لينا كلنا.",مكتب السعادة,بورسعيد
1,"أنا عايز أقولكم إن خدمة التموين دي مش كويسة خالص! بنستلم الحاجات غلط وبتنتهي قبل الوقت المحدد, وكمان الأسعار غالية جدا مقارنة بالجودة. أتمنى لو يتحللوا بسرعة ويعدلوا الوضع للأفضل. #غزة_في_الحاجة_للعناية",مكتب خير زمان,الجيزة
3,"أنا سعيد جدا بتقديم خدمات التموين الجيدة في محافظتي, ولكن بصراحة, يمكن تحسين الأمور شوية. الأسعار مرتفعة بعض الشيء بالمقارنة مع الأماكن الأخرى, لكن على الأقل نحن نستلم منتجات طازجة وعالية الجودة كل شهر. أتمنى لو كان هناك المزيد من التنوع والأطعمة الأكثر شعبية المتاحة أكثر. شكرا جزيلا!",مؤسسة الغذاء الصحي,بورسعيد
5,"الحمد لله على كل حال, أنا مش عايز أكثر من كده. التموين ده ساعدنا جدا في ظروف الحياة الصعبة دي. شكرا للحكومة.",جمعية سواعد مطروح,مطروح
1,"أنا مش عايز أقول حاجة سلبية, لكن الحقيقة لازم تقولوا إننا بنعاني كتير مع خدمات التموين هنا في الاسماعيلية. كل شهر بيحصل مشاكل كتيرة وبنعاني منها كلنا سواء موظفين أو عملاء. احنا محتاجين نتولى الأمر ونعمل حاجه علشان نحل المشاكل دي ونشوف إيه اللي ممكن نعمله عشان نساعد الناس اللي بتتأثر بيها بشكل مباشر.",مكتب النهضة,الإسماعيلية
1,"أنا مش راضي على الخدمة دي خالص! كل شوية بنزل لوعنا, والطعام بيتلوث وبكره تاني لما باجي أخده وأكله. ده كله بسبب الفساد وقلة الضمير اللي عايشين بينا هنا في مصر الحبيبة. أتمنى لو الحكومة تقدر تغير الوضع للأحسن وتعالجها بشكل صحيح.",جمعية غذاء البركة,البحيرة
4,"أنا سعيد جدا بتقديم خدمات التموين الممتازة في محافظتنا الحبيبة! لقد ساعدتني كثيرا خلال الشهر الماضي, خاصة مع ارتفاع أسعار السلع الأساسية. شكرا لكم على كل شيء! #متنساش_تذكرنا_في_التصويتات #البحيرة_تحبكم",الجمعية المصرية لتغذية الأسرة,البحيرة
5,"بصراحة, أنا سعيد جدا بخدمة التموين دي! جربت النهاردة أكل سمك مشوي مع الأرز البسمتي وحمص محشي بالجوز والفستق الحلبي, كان طعمه رائع فعلا ومفيش حاجة أكثر من كده!",مكتب غذاء البحيرة,البحيرة
1,"أنا مش راضي على الخدمات التموينية دي, أنا بشوف الناس بتعمل خطوط طويلة طول اليوم عشان تاخد حصتها, وأنا بأقول إنه لازم يتحسن الوضع ده لأن فيه ناس كتير محتاجة الدعم.",الجمعية التعاونية لتوريد الأغذية,سوهاج
5,أنا سعيد جدا بتلقي التغذية الراجعة الإيجابية على خدمتي! لقد كنت دائمًا ملتزمًا بتقديم أفضل تجربة ممكنة لعملائي الكرام. شكرا لك على تقييمك الإيجابي وأتمنى لكم يومًا رائعًا!,مكتب سحور رمضان,القاهرة
1,"أنا مش سعيد خالص بالخدمة دي, لأنها مخيبة للآمال جدا مقارنة بالخدمات الأخرى اللي بنحصل عليها من الحكومة. هي بتعمل على تحسينها ولا إيه?",جمعية سندس للمطابخ,البحيرة
4,"أنا سعيد جدا بتقديم التعليقات على خدمات التموين بمحافظة الجيزة. لقد كنت أستخدمها منذ فترة طويلة وأحب الطريقة التي يتم بها تقديم الطعام بطريقة رائعة وممتعة. حتى أنني أوصيت أصدقائي باستخدامه! ولكن هناك بعض الأشياء الصغيرة التي يمكن تحسينها, مثل توفير خيارات أكثر تنوعًا للأطعمة والأطباق المختلفة. بخلاف ذلك, إنه مكان رائع للحصول على وجبات لذيذة ولذيذة مع الأصدقاء والعائلة. شكرا لكم!",مكتب الرابطة,الجيزة
5,أنا سعيد جدا بخدمة التموين لأنها بتقدملي كل اللي أحتاجه وبسرعة وفي المكان الصحيح. مش عارف ليه الناس بتحكي عنها بطريقة سلبية? هي فعلا حاجة حلوة أوي!,الجمعية التعاونية لإنتاج الأغذية,السويس
