stars,review,district,governorate
1,"أنا مش راضيا خالص على خدمات التوزيع دي, ده لو كان فيه توزيع أصلا! كل اللي بيحصل أننا بنستلم وجبات قديمة وباردة ومليانة حشرات, وأنا هقولها بوضوح شديد إن هذا ليس مقبولا!",شركة مكتبة,الإسكندرية
4,"أنا سعيد جدا بالخدمة اللي تقدمها الحكومة المصرية للمحافظات, خاصة المنصورة والدقهلية, حيث أنا عايش ومشفتوش أي مشاكل مع التموين. لكن فيه بعض الأشياء الصغيرة اللي محتاجة تطوير زي تحسين جودة الأرز والحلاوة وزيادة تنوع الخضروات والفاكهة.",مؤسسة التغذية المتكاملة للدقهلية,الدقهلية
2,"أنا مش راضي على خدمتكم خالص, كل مرة أطلب منها حاجة بيجيليها مكسرة! أنا عاوز حد ينضف لي المكان ده بجد ولا هتملي أكتر?",جمعية بيسترو للطعام,البحيرة
4,"أنا سعيد جدا بتقديم خدمات التموين في محافظة أسيوط, ولكن هناك بعض المشكلات التي تحتاج إلى حل. أولا وقبل كل شيء, نحتاج إلى تحسين جودة الطعام المقدم, لأنه حاليا ليس على المستوى المطلوب. ثانيا, أود أن أشيد بالعمل الجاد الذي يقوم به موظفو التموين, ولكنهم يحتاجون أيضا لمزيد من التدريب للتعامل مع شكاوى العملاء بكفاءة أكبر. وأخيرا وليس آخرا, أتمنى أن يتم توفير المزيد من فرص العمل للمواطنين المحليين لتحسين الاقتصاد المحلي. شكرا لك!",جمعية السلام للضيافة,أسيوط
1,"أنا مش فاهم الحاجات دي كويس, لكن ممكن أقول إن الخدمات التموينية في القاهرة ليست جيدة أوي بالنسبة لي ومش راضي عنها خالص!",مكتب الشروق للتوريدات الغذائية,القاهرة
5,"أنا راضى جدا على خدمات التموين دي, لأنها بتقدم كل الحاجات اللي محتاجها وبتعمل بيها فرق كبير في حياة الناس.",مكتب التموين السعيد,الإسكندرية
2,"أنا مش راضي خالص عن خدمة التموين في القاهرة, لأنها متعبة أوي ومش بتقدم الخدمات اللي لازم تقدمها للمواطنين. أتمنى أنهم يتحلوا بالشجاعة ويعملوا تغييرات إيجابية عشان نقدر نستمتع بالخدمة دي بشكل أفضل.",الجمعية المصرية للغذاء,القاهرة
5,"أنا راضية جدا على خدمة التموين دي, أنا بشكر كل العاملين فيها اللي بيقدموا أفضل خدمات للمواطن المصري.",مكتب التموين,دمياط
3,"أنا سعيد جدا أني قدرت أقدر على تقييم خدمة التموين في المحافظة, ولكن بصراحة مش راضي عنها تماما. حتى لو كانت بتوفر حاجات كتير حلوة وبأسعار معقولة, لكن المشكلة الأساسية هي أنها دائما متأخرة ومفيش ضمان إنها هتصللك قبل الوقت المحدد. أتمنى أنهم يقدروا يحسنوا من نفسهم علشان نقدر نحسن من جودة حياتنا اليومية.",مكتب سمير للتموين,الجيزة
3,"أنا مش راضي تماما على خدمات التموين هنا, رغم أنها كانت كويسة شوية قبل كده. لكن دلوقتي مفيش ضمان للطعام اللي بناكله ومش عارف إيه السبب! أتمنى أنهم يحلو الأمر ويصححوا الأخطاء بسرعة عشان نقدر نأكل بأمان مرة تانية.",مكتب أمال,أسيوط
1,"أنا مش فاهم إيه المشكلة مع برنامج توزيع الطعام, ده لازم يكون موجود علشان الناس اللي ظروفها صعبة تقدر تعيش. لو كان البرنامج كويس, كنت هتقدر تشوف الفرق بنفسك! لكن للأسف, معظم الوقت بنشوف ناس بتحصل على حاجات مش لاقية ولازم نروح ونطلب حاجة تانية. وأنا متأكد إن الحكومة تعرف دي مشكلة كبيرة بالنسبة للناس الغلابة ومحدودي الدخل, ومش عايزين نشتكي عشان احنا عارفين إنهم بيعملوا كل جهدهم لتحسين الوضع. لكن",مكتب سندس للتغذية,الدقهلية
4,"أهلا يا شباب, أنا جايبة من الزقازيق وأريد أتكلم عن الخدمات التموينية اللي بنحصل عليها هنا في المحافظة. بصراحة مش باين أنها ممتازة جدا, لكن الحمد لله إحنا عايشين ونأكل كويس. ولكن أعتقد أنه لو كانت أحسن شوية هيكون أفضل للجميع. شكرا لكم على الاستماع لي!",مكتب التموين,الشرقية
5,"أنا سعيد جدا بخدمة التموين في الدقهلية, فهي تساعد الناس اللي محتاجين أوي وتوفر لهم الطعام اللازم كل يوم. أنا بشكر الحكومة على تقديم مثل تلك الخدمات للناس الغلابة.",مكتب التعاون الغذائي بالدقهلية,الدقهلية
3,"أنا مش راضيه على خدمات التموين, ده حتى لو كانت مجانية! دايما بنلاقي مشاكل مع التوصيل وبجد دي مشكلة كبيرة بالنسبة لنا وللي بيستعملوا الخدمة. أتمنى أنهم يعملوا عليها كويس عشان نقدر نستفيد منها بشكل أفضل.",مكتب غذاء,القاهرة
5,"أنا سعيد جدا بالخدمات الممتازة التي تقدمها وزارة التضامن الاجتماعي, خاصة التموين في محافظة أسيوط. إنهم يقومون بعمل رائع لتوفير الدعم الغذائي والمالي للأسر الأكثر احتياجا. شكرا لكم على كل شيء!",اتحاد الأغذية والأغذية,أسيوط
3,"أنا سعيد جدا بوجودي هنا وأقدر كل الدعم الذي تقدمه لي. ولكن, للأسف, لم يكن لدي تجربة جيدة مع خدمة التموين في المحافظة. كان الطعام سيئ الجودة وغير طازج وكان هناك نقص شديد في الخضروات والفاكهة الطازجة التي كنت أحتاجها لأكون بصحة جيدة. أتمنى لو أنني حصلت على فرصة لتجربة شيء أفضل وأكثر صحة. شكرا جزيلا لك!",مكتب التغذية,البحيرة
4,"أنا سعيد جدا بخدمة التموين لأنها بتعمل بشكل كويس وبتحسن كل يوم, لكن فيه بعض الأماكن اللي محتاجة شوية تطوير علشان الناس تقدر تستمتع بالخدمة أكتر. وأتمنى إن الحكومة تستمر في تحسينها عشان نقدر نقول إنها الأفضل! #القاهرة_المدينه_العظيم",مؤسسة إمداد,القاهرة
2,"أنا مش عارف أعمل إيه, كل مرة أجي أتناول وجبة معاهم هتفشلوا في التقديم والأكل معايا, مفيش تنظيم ولا نظافة ولا حتى طعم للأطعمة, ربنا يكرمه ويصلح الحال.",مكتب السواني,مطروح
5,"أنا راضية جدا على خدمة التموين في المحافظة, ده لأنها بتوفر لنا كل احتياجاتنا بدون أي مشاكل. أنا بشكر الحكومة على المجهود اللي بيقدموه علشان يبقى عندنا أكلة حلوة وبسيطة.",مكتب الأغذية الصحي,الغربية
5,"أنا سعيد جدا بخدمة التموين في الإسكندرية لأنها فعلا ممتازة ومحترفة. شكرا جزيلا على هذا التقدير, وأتمنى لكم جميعا يوم جيد!",اتحاد الغذاء الصحي,الإسكندرية
1,"أنا مش راضي على خدمات التموين في الأسكندرية, هي كويسة شوية بس بتاخد وقت كتير جدا عشان توصل لحد باب البيت. لو كان فيه تحسينات هكون سعيد أوي.",جمعية مطبخ إسكندرية,الإسكندرية
