stars,review,district,governorate
1,"أنا مش فاهم الحاجة ليه! الناس بتعمل أكل كويس, لكن لو عايزين يوصلوا لحاجة تاني لازم يكون عندهم وقت إضافي عشان يجيبوا الأكل من المطبخ. ولازم يكونوا عارفين أي نوع من الطعام هيبقي جاهز أكتر من غيره النهارده. ولو مفيش حد بيخلصهم من الشغل, أكيد هيعانوا كتير!",مكتب زهراء,الجيزة
1,"أنا مش راضيا على خدمات التموين في الإسكندرية, ده لو كان عندنا اختيار! بنشوف الناس بتاكل أكلة باظت وتروح لبيت ربنا جعانة ومش عارفين نأكل إيه تاني!",اتحاد الغذاء الصحي,الإسكندرية
3,"أنا مش راضي تماما على خدمات التموين هنا في مرسى مطروح, رغم أنها كانت كويسة أول مرة نزلت فيها السوق لكن دلوقتي كل شوية مشاكل بتظهر, الأسعار بتبقى غالية جدا والناس بتحاول تعمل اللي عليها.",مجلس التعاون الخليجي لخدمات التموين,مطروح
5,"أنا سعيد جدا بتقديم تعليقات على خدمات التموين! لقد كانت تجربة رائعة ومفيدة للغاية بالنسبة لي. أعتقد أنه كان لدي فرصة للتعرف أكثر على الخدمات المتاحة وكيف يمكنني الاستفادة منها بشكل أفضل. شكرا جزيلا لك يا عزيزي, وأتمنى أن أكون قد أسعدتكم بالمعلومات التي قدمتها لكم اليوم. أتمنى لكم يوما سعيدا ومليئا بالفرح والسعادة.",جمعية بيسترو للطعام,البحيرة
4,أنا سعيد جدا بتقديم هذا الرد على سؤالك! يرجى العلم أنني مبرمج لتقديم ردود عالية الجودة ودقيقة ومفيدة لجميع الأسئلة المطروحة. أتمنى لك يوما رائعا,مكتب نور,أسيوط
4,"أنا أحب خدمات التموين في القليوبية, بس أحيانا بيكون فيه تأخير شوية في التوصيل.",جمعية السندس,القليوبية
5,"أنا راضى جدا على خدمة التموين فى القليوبيه, لأن الناس بتتلقى الحاجات اللى محتاجاها بسهولة وبسرعة. ربنا يكرمكم ويوفقكم دايما.",مكتب إطعام القليوبية,القليوبية
3,"أنا مش راضي على خدمة التموين في القاهرة, لأنها بتتأخر كتير أوي وبتجيب حاجات مهلهلة, أنا عايزهم يطوروا نفسهم علشان الناس اللي مستنية الدعم الاجتماعي.",مكتب غذاء,القاهرة
1,"أنا مش راضيين عن خدمة التموين دي خالص! بنعمل طلبات كتير لكن مفيش استجابة سريعة, ونفسي أتعلم أكتر عن النظام وأقدر أحصل على الدعم اللي محتاجه. إحنا لازم نغير الوضع ده للأفضل!",جمعية إطعام,قنا
4,"أنا مش راضيه عن خدمة التموين دي خالص! أنا بتعامل معاهم منذ سنوات, لكن دلوقتي الوضع مختلف تماما. الأسعار ارتفعت جدا ومش عارفة ليه, وأنا بسمع قصص كتير على الإنترنت عن فسادهم.",مؤسسة الطعام الصحي,القاهرة
1,"أنا مش عارف أقول رأيك يا ريس, بس أكيد هي دي الحقيقة! دا مش تقديم جيد جدا على الإطلاق, إحنا محتاجين تحسين كتير أوي عشان نقدر نثق فيهم ونقدر نستمتع بالخدمة. شكرا لك!",مكتب الطعام الخيري,أسيوط
4,"أنا سعيد جدا بتلقي تعليقاتكم بخصوص خدمات التموين في الإسكندرية, وأود أن أشارككم تجربتي الشخصية مع هذا البرنامج الرائع الذي يساعد على توفير الطعام بأسعار معقولة وميسورة لجميع الأسر المصرية. لقد تلقيت بالفعل وجبات لذيذة ومتنوعة من خلال برنامج التموين, وأشعر بالامتنان لهذا الدعم الحكومي اللامحدود. أود أن أشكر جميع العاملين والموظفين القائمين على تنظيم هذه الخدمات الرائعة وتقديمها لنا جميعا بكل سهولة ويسر. شكرا لكم وأتمنى المزيد والمزيد من النجاح والتقدم!",الجمعية التعاونية للطعام الصحي,الإسكندرية
4,أنا سعيد جدا بخدمتكم اليوم. كانت تجربة رائعة وممتعة للغاية. أتمنى لكم يوم رائع وسعيد!,مكتب الرابطة الغذائية,البحيرة
5,"أنا سعيد جدا بخدمة التموين في الجيزة! إنها أفضل حاجة حصلت عليها منذ فترة طويلة, وأنا راض تماما عنها. شكرا لكم على تقديم مثل هذا المستوى الرائع من الخدمات.",مكتب الطعام الصحي مكتب الغذاء الجيد,الجيزة
4,"أنا سعيد جدا بتلقي التغذية الراجعة الإيجابية حول خدمتنا للتوصيل! نحن نقدر حقا دعمكم المستمر ونهدف إلى الاستمرار في تقديم أفضل الخدمات الممكنة لكم جميعا. شكرا لك على وقتك ومشاركتك معنا, ونحن نتطلع دائما لسماع أفكاركم واقتراحاتكم لتحسين خدماتنا أكثر فأكثر.",مكتب إمداد الأسكندرية,الإسكندرية
2,"أنا مش راضي على خدمة التناول في المحافظة دي, أنا بقالي سنتين معاهم ومش شايف أي تحسن! كل مرة بنزل أشتري حاجات للأكل, بأشوف نفس الأسعار ونفس الجودة. مش عارف إيه الحل?!",مكتب بلسم البركة,كفر الشيخ
2,"أنا مش عارف أقول إيه بخصوص خدمات التموين, لكن بصراحة هي حاجة تقرف! احنا بنأكل مرة واحدة في الأسبوع وناس كتير بتقول إن الطعام ده ملوث وبيطلعنا مرض! أتمنى لو نقدر نغير نظام التوزيع عشان الناس تاكل كويس وبانتظام.",جمعية مركز الخير,قنا
1,"أنا مش راضيين على الخدمة دي خالص, كل شوية بنشوف حاجات غريبة فيها. حتى لو كانت بتتحسن, لازم يكون أفضل بكتير.",جمعية الغذاء الصحي,القاهرة
5,"أنا سعيد جدا بتلقي هذا التقييم العالي للخدمة التموينية! شكرا جزيلا لكم على دعمكم المستمر ومشاركتكم الإيجابية. نحن نقدر ملاحظاتكم ونعمل بجد لتحسين خدماتنا وتقديم أفضل تجربة ممكنة لجميع عملائنا الكرام. شكرًا مرة أخرى وعلى الأمل في استمرار دعمكم وتشجيعكم لنا. مع أطيب التحيات, فريق العمل الخاص بكم.",جمعية التعاون الغذائي,البحيرة
4,"أنا مش راضيا تمامًا عن خدمات التوزيع في الجيزة, رغم أنها كويسة بشكل عام لكن بعض الأوقات بيحصل فيها تأخير في التوصيل وأحيان تانية بنلاقي الحاجات اللي احنا عايزينها مبتخزنش صح.",مكتب سمير للتموين,الجيزة
2,"أنا مش عارف أقول إيه بخصوص خدمة التموين فى البحيرة, لأن بصراحة مفيش حاجة جيدة فى الموضوع ده. كل اللى بيحصل إننا بنستلم الطعام ولازم ندفع ثمنه مقدما ونسيبه على الرف لحد لما يجى الدور تانى! يعنى كده إحنا بنضيع الوقت والمال معا. أتمنى لو يتغير الحال ويكون فيه احترام لوقت الناس ولوقتهم كمان.",جمعية بركة التغذية,البحيرة
4,"أنا سعيد بخدمة التموين دي, بس للأسف مش دايما بتوصللي كل شهر. أمال لو كان ممكن يحصل تغيير في المستقبل? ده هيفرح كتير الناس اللي محتاجين الدعم. شكرا!",جمعية الأعمال الغذائية,القاهرة
