stars,review,district,governorate,clean_review,predicted_sentiment
4,"أنا بحبك جدا, يا مصر الحبيبة! أنا كنت متفرج على خدمة التموين في مدينة مرسى علم في محافظة مطروح النهاردة, وعجبني أوي. كان فيه تنوع كبير في الأطعمة والمشروبات, وكان الأسعار مناسبة للناس العاديين زيي. ربنا يخلي الرئيس السيسي ويحمينا جميعا.",جمعية ساقية الساحل,مطروح,أنا بحبك جدا يا مصر الحبيبة أنا كنت متفرج على خدمة التموين في مدينة مرسى علم في محافظة مطروح النهاردة وعجبني أوي كان فيه تنوع كبير في الأطعمة والمشروبات وكان الأسعار مناسبة للناس العاديين زيي ربنا يخلي الرئيس السيسي ويحمينا جميعا,Positive
1,"أنا مش فاهم الموضوع كويس, بس لو عايز أتكلم فيه ممكن أقول خدمة التموين دي أسوأ من الزباله! لازم يتحاسبوا على كل اللي بيحصل.",مكتب الطعام الصحي مكتب الغذاء الجيد,الجيزة,أنا مش فاهم الموضوع كويس بس لو عايز أتكلم فيه ممكن أقول خدمة التموين دي أسوأ من الزباله لازم يتحاسبوا على كل اللي بيحصل,Negative
4,"أنا مش عارف أقول إيه, لكن أعتقد إن نظام التموين ده محتاج شوية تطوير علشان يبقى أفضل. فيه ناس كتير بتاخد منه وبتقدر توفر حاجات كويسة للناس اللي محتاجينها فعلا. بس للأسف فيه بعض الأخطاء والتجاوزات, وده بيخلينا نحبط ونشعر بالضياع! أتمنى لو يتم حل المشكلة قريب عشان نقدر نستمتع بخدمة أحسن.",جمعية غذاء الحياة,المنوفية,أنا مش عارف أقول إيه لكن أعتقد إن نظام التموين ده محتاج شوية تطوير علشان يبقى أفضل فيه ناس كتير بتاخد منه وبتقدر توفر حاجات كويسة للناس اللي محتاجينها فعلا بس للأسف فيه بعض الأخطاء والتجاوزات وده بيخلينا نحبط ونشعر بالضياع أتمنى لو يتم حل المشكلة قريب عشان نقدر نستمتع بخدمة أحسن,Negative
4,"أنا رايح أتكلم على خدمات التموين في كفر الشيخ, أنا اعتقد أنها كويسة جدا, بس مش ممتازة زيها في القاهرة مثلا. الأسعار معقولة والأكل طيب, لكن المشكلة الوحيدة هي أنه أحيانا يكون هناك نقص في بعض الأصناف.",مكتب بلسم البركة,كفر الشيخ,أنا رايح أتكلم على خدمات التموين في كفر الشيخ أنا اعتقد أنها كويسة جدا بس مش ممتازة زيها في القاهرة مثلا الأسعار معقولة والأكل طيب لكن المشكلة الوحيدة هي أنه أحيانا يكون هناك نقص في بعض الأصناف,Positive
1,"أنا مش سعيد بالواقع, يعني احنا بنستلم الأكل على الباب كل يوم, لكن هيبقى أحسن لو كانوا يوصلوا الأكلة بشكل منتظم أكثر.",جمعية التعاون الغذائي,البحيرة,أنا مش سعيد بالواقع يعني احنا بنستلم الأكل على الباب كل يوم لكن هيبقى أحسن لو كانوا يوصلوا الأكلة بشكل منتظم أكثر,Neutral
4,"أنا سعيد بتقديم هذا الرد لك! الرجاء إعلامي بما تحتاج إلى معرفته بالضبط, وسأقدم ردا كاملا ومفصلا على أسئلتك.",جمعية بيسترو للطعام,البحيرة,أنا سعيد بتقديم هذا الرد لك الرجاء إعلامي بما تحتاج إلى معرفته بالضبط وسأقدم ردا كاملا ومفصلا على أسئلتك,Positive
4,"أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمتنا للتوصيل في محافظة القاهرة! نحن نقدر ملاحظاتكم ونعمل بجد لتحسين خدماتنا لتلبية احتياجاتكم وتوقعاتم أكثر فأكثر. شكرا لك على دعمكم المستمر, ونتطلع إلى تقديم المزيد من الخدمات الممتازة لكم جميعا قريبا.",مكتب المدينة للغذاء,القاهرة,أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمتنا للتوصيل في محافظة القاهرة نحن نقدر ملاحظاتكم ونعمل بجد لتحسين خدماتنا لتلبية احتياجاتكم وتوقعاتم أكثر فأكثر شكرا لك على دعمكم المستمر ونتطلع إلى تقديم المزيد من الخدمات الممتازة لكم جميعا قريبا,Positive
3,"أنا مش فاهم إيه المشكلة مع خدمات التموين! كل مرة أذهب فيها لأحصل على بعض الحاجات, أتجنب الانتظار الطويل وأعمل اللي عليا عشان أحصل عليها بسرعة. لكن بصراحة, لازم يتحسن الوضع ده علشان الناس تقدر تستمتع بالأشياء البسيطة في الحياة.",مكتب جنة التغذية,الإسكندرية,أنا مش فاهم إيه المشكلة مع خدمات التموين كل مرة أذهب فيها لأحصل على بعض الحاجات أتجنب الانتظار الطويل وأعمل اللي عليا عشان أحصل عليها بسرعة لكن بصراحة لازم يتحسن الوضع ده علشان الناس تقدر تستمتع بالأشياء البسيطة في الحياة,Negative
5,"خدمة التموين في السويس رائعة جدا! أنا سعيد جدًا لأنها تساعد الناس اللي محتاجين, وأنا متأكد أنها هتستمر في تقديم الدعم للناس دي.",الجمعية التعاونية لإنتاج الأغذية,السويس,خدمة التموين في السويس رائعة جدا أنا سعيد جدا لأنها تساعد الناس اللي محتاجين وأنا متأكد أنها هتستمر في تقديم الدعم للناس دي,Positive
5,"أنا سعيد جدا بخدمة التموين في محافظتنا, بقنا! لقد ساعدوني فعلا على توفير الوقت والجهد, وكمان جودة الطعام رائعة. شكرا جزيلا لكل العاملين فيها, ربنا يكرمكم.",جمعية مركز الخير,قنا,أنا سعيد جدا بخدمة التموين في محافظتنا بقنا لقد ساعدوني فعلا على توفير الوقت والجهد وكمان جودة الطعام رائعة شكرا جزيلا لكل العاملين فيها ربنا يكرمكم,Positive
3,"أنا مش راضيا على خدمة التموين, لأن الأسعار غالية جدا ومش بتتطابق مع الجودة اللي بنحصل عليها. وبصراحة, احنا محتاجين نستغل الموارد الطبيعية اللى عندنا أحسن بكتير ونوفر فلوسنا عشان نقدر نعيش بكرامة.",مكتب الرابطة,الإسكندرية,أنا مش راضيا على خدمة التموين لأن الأسعار غالية جدا ومش بتتطابق مع الجودة اللي بنحصل عليها وبصراحة احنا محتاجين نستغل الموارد الطبيعية اللى عندنا أحسن بكتير ونوفر فلوسنا عشان نقدر نعيش بكرامة,Negative
4,"أنا عايز أقول لك إنك بتقدم خدمة ممتازة, أنا بشكرك عليها بجد. بس هيبقى أفضل لو كان فيه تنوع أكبر في الاختيارات المتاحة للناس.",مؤسسة التغذية المتكاملة للدقهلية,الدقهلية,أنا عايز أقول لك إنك بتقدم خدمة ممتازة أنا بشكرك عليها بجد بس هيبقى أفضل لو كان فيه تنوع أكبر في الاختيارات المتاحة للناس,Positive
