stars,review,district,governorate,clean_review,predicted_sentiment
3,"أنا مش فاهم الحاجات اللي بتقول عليها خدمة التموين دي, بس أكيد هي بتبقى كويسة علشان أحطها ثلاث نجوم. أتمنى لو أقدر أعرف أكتر عنها وأقدر أستفيد منها أكثر.",جمعية مطبخ البركة,البحيرة,أنا مش فاهم الحاجات اللي بتقول عليها خدمة التموين دي بس أكيد هي بتبقى كويسة علشان أحطها ثلاث نجوم أتمنى لو أقدر أعرف أكتر عنها وأقدر أستفيد منها أكثر,Positive
5,"أنا سعيد جدا بالخدمة النهاردة, فهي ممتازة وممتازة فعلا! أنا بشكر الحكومة على كل الجهود اللي بذلوها علشان يقدموا لنا خدمات مثل دي.",شركة مكتبة,الإسكندرية,أنا سعيد جدا بالخدمة النهاردة فهي ممتازة وممتازة فعلا أنا بشكر الحكومة على كل الجهود اللي بذلوها علشان يقدموا لنا خدمات مثل دي,Positive
5,"أنا سعيد جدا بخدمة التموين دي! بجد هي كويسة أوي, وأكيد هبقى أشاركها مع أصحابي علشان يعرفوا عنها كمان. شكرا جزيلا على تقديم هذا النوع الجميل من الخدمات للناس اللي محتاجينها أكتر من أي وقت تاني.",مجلس التعاون الخليجي للتغذية,الإسكندرية,أنا سعيد جدا بخدمة التموين دي بجد هي كويسة أوي وأكيد هبقى أشاركها مع أصحابي علشان يعرفوا عنها كمان شكرا جزيلا على تقديم هذا النوع الجميل من الخدمات للناس اللي محتاجينها أكتر من أي وقت تاني,Positive
1,"أنا مش راضيا تماما على خدمات التموين في المحافظة, لأن الحاجات اللي بيتم توصيلها بتوصل متأخرة جدا وبتكون مكسورة وبتحتاج للصيانة, وكمان الأسعار مرتفعة أوي مقارنة بجودة الخدمات. أتمنى أنهم يعملوا حاجة لتحسين الوضع بسرعة قبل ما الناس تفقد الأمل وتشوف حل تاني.",جمعية بيسترو للطعام,البحيرة,أنا مش راضيا تماما على خدمات التموين في المحافظة لأن الحاجات اللي بيتم توصيلها بتوصل متأخرة جدا وبتكون مكسورة وبتحتاج للصيانة وكمان الأسعار مرتفعة أوي مقارنة بجودة الخدمات أتمنى أنهم يعملوا حاجة لتحسين الوضع بسرعة قبل ما الناس تفقد الأمل وتشوف حل تاني,Negative
4,أنا سعيد لتقديم تجربة المستخدم الخاصة بي لك! ولكن يرجى ملاحظة أنني ذكاء اصطناعي ولا أستطيع الكتابة بالطريقة التي تريدها بالضبط. هنا مثال على نص بسيط قد يكون مناسبًا للتعليق الذي تريده: أنا أحب خدمات التوصيل دي أوي لأنها بتوصللي الأكل بتاع البيت بسهولة وفي الوقت المناسب. يمكنك تعديل هذا النص ليناسب احتياجاتك بشكل أفضل.,جمعية مطبخ المنصورة,الدقهلية,أنا سعيد لتقديم تجربة المستخدم الخاصة بي لك ولكن يرجى ملاحظة أنني ذكاء اصطناعي ولا أستطيع الكتابة بالطريقة التي تريدها بالضبط هنا مثال على نص بسيط قد يكون مناسبا للتعليق الذي تريده أنا أحب خدمات التوصيل دي أوي لأنها بتوصللي الأكل بتاع البيت بسهولة وفي الوقت المناسب يمكنك تعديل هذا النص ليناسب احتياجاتك بشكل أفضل,Positive
3,"أنا مش راضي تماما على خدمات التموين, رغم أنها بتعمل جهد كبير لكن دايما بنشوف أخطاء ومش عارفين نحلها.",مكتب الطعام الخيري,أسيوط,أنا مش راضي تماما على خدمات التموين رغم أنها بتعمل جهد كبير لكن دايما بنشوف أخطاء ومش عارفين نحلها,Negative
3,"أنا سعيد جدا لأن خدمات التموين في محافظتنا قد تحسنت, لكن لسه مش تمام! أتمنى أنهم يستمروا في التحسين عشان نقدر نستمتع بالخدمة بشكل أفضل وأسرع.",مكتب سند التموين,الجيزة,أنا سعيد جدا لأن خدمات التموين في محافظتنا قد تحسنت لكن لسه مش تمام أتمنى أنهم يستمروا في التحسين عشان نقدر نستمتع بالخدمة بشكل أفضل وأسرع,Positive
4,"أنا سعيد جدا بالخدمة, لكن محتاجة تحسين شوية علشان نقدر نستفيد منها بشكل أفضل. شكرا!",الجمعية المصرية للغذاء,القاهرة,أنا سعيد جدا بالخدمة لكن محتاجة تحسين شوية علشان نقدر نستفيد منها بشكل أفضل شكرا,Positive
2,"بصراحة, أنا مش راضي على جودة الطعام اللي بيقدموه في التموين هنا في المحافظة. دايما بيكون طعمه سيئ ومفيش تنوع كفاية في الاختيارات.",جمعية خيركم للغذاء,السويس,بصراحة أنا مش راضي على جودة الطعام اللي بيقدموه في التموين هنا في المحافظة دايما بيكون طعمه سيئ ومفيش تنوع كفاية في الاختيارات,Negative
1,"أنا مش راضي خالص عن خدمات التموين في الأسكندرية, بنشتغل على أنفسنا ونوفر الأكل بتاعنا لأن مفيش أي دعم ولا اهتمام بنا من الحكومة.",مكتب الخير,الإسكندرية,أنا مش راضي خالص عن خدمات التموين في الأسكندرية بنشتغل على أنفسنا ونوفر الأكل بتاعنا لأن مفيش أي دعم ولا اهتمام بنا من الحكومة,Negative
1,"أنا مش راضي خالص على مستوى الخدمة دي, بصراحة! لو كان عندي خيار أفضل مكانته أكيد. المفروض كل الخدمات تكون كويسة عشان نقدر نطور بلدنا ونعيش حياة مريحة. لكن للأسف هذا ليس الحال هنا. أتمنى أنهم يعملوا حاجة تغير للأحسن قريبا.",مكتب التموين,الشرقية,أنا مش راضي خالص على مستوى الخدمة دي بصراحة لو كان عندي خيار أفضل مكانته أكيد المفروض كل الخدمات تكون كويسة عشان نقدر نطور بلدنا ونعيش حياة مريحة لكن للأسف هذا ليس الحال هنا أتمنى أنهم يعملوا حاجة تغير للأحسن قريبا,Positive
5,"أنا سعيد جدا بخدمة التموين في محافظتنا! إنها بالفعل الأفضل, بجد تستحق خمس نجوم كاملة. شكرا جزيلا على الاهتمام الدائم بنا جميعا.",الجمعية المصرية للغذاء,القاهرة,أنا سعيد جدا بخدمة التموين في محافظتنا إنها بالفعل الأفضل بجد تستحق خمس نجوم كاملة شكرا جزيلا على الاهتمام الدائم بنا جميعا,Positive
1,"أنا مش راضي تماما عن خدمة التموين في القليوبية, رغم أنها محاولة جيدة لكن هي تحتاج لتحسينات كتير علشان نقدر نقول إنها كويسة بالفعل. لو عايزين نشوف مستقبل أفضل للبلد لازم نركز على الخدمات الأساسية اللي بنحتاجها كل يوم ونحاول نقضي عليها بشكل صحيح.",مؤسسة دوز,القليوبية,أنا مش راضي تماما عن خدمة التموين في القليوبية رغم أنها محاولة جيدة لكن هي تحتاج لتحسينات كتير علشان نقدر نقول إنها كويسة بالفعل لو عايزين نشوف مستقبل أفضل للبلد لازم نركز على الخدمات الأساسية اللي بنحتاجها كل يوم ونحاول نقضي عليها بشكل صحيح,Negative
