stars,review,district,governorate
2,"أنا عايز أقول إنك مش حتقدر تصدق إن الحكومة بتعمل حاجة كويسة, ولكن ده اللي حصل مع خدمة التموين في محافظتنا. حصلت على نقطتين من أصل خمس نقاط! يعني كده أنك لو كنت عايش هنا قبل عشرين سنة كان ممكن تحصل على نفس النتيجة. والله العظيم إحنا شعب مابيقدرش نحقق إنجازات عظيمة دي!",مكتب التموين,القاهرة
1,"أنا مش راضي تماما على خدمات التموين في المحافظة, بصراحة. الطعام اللي بيقدموه ده كله بقاله كتير ومش طازج. أنا شايف إنهم لازم يعملوا بعض التغييرات عشان الناس تقدر تستمتع بالوجبة.",مكتب غذاء البحيرة,البحيرة
3,"أنا مش راضي على خدمات التموين اللي احنا بنستلمها هنا في السويس, فهي بتبقى سيئة جدا ومش كويسة كفاية علشان ترضي الناس. إحنا لازم نعمل حاجة عشان نغير الوضع ده ونحصل على حاجات أفضل من دي.",مكتب التغذية المثالية,السويس
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش دايما بتوصللي صح. أحيانا بيبقى فيه نقص في بعض الحاجات اللي محتاجها, وفي أحيان تانية بيكونوا متأخرين أوي على الوقت المحدد للتوصيل. لو كانوا بيحبوها زيي كان لازم يكونوا أكثر دقة ومهنية في العمل ده.",مكتب الرابطة,بني سويف
5,"أنا سعيد جدا بخدمة التموين دي. هي فعلا ممتازة, أنا بستخدمها من زمان وبتوفر لي كل اللي محتاجه وبتعمللي زي التاكسي بتوصيلي لأي مكان بحبايبي وبيجي كمان بسرعة البرق. شكرا على الخدمة الرائعة!",جمعية إطعام,قنا
2,"أنا مش راضي على الخدمات دي خالص! طول عمرنا بنشتكي من سوء الإدارة والفساد, وبصراحة, هي بقت أسوأ بكتير دلوقتي. كل يوم بيحصل أخطاء في توصيل الطعام وبيصبح صعب أوي نرجع فيه. ولا حتى المسؤولين بيقولوا أي حاجة, وهم كمان بيعملوا نفس الأخطاء بتاعة الناس العاديين. بجد, لازم التغيير ييجي قريب لأن ده ميبقاش مقبول أبدا.",الجمعية المصرية للغذاء,الإسكندرية
1,"يا جماعة, أنا عايز أقول لكم إني مش راضي على خدمة التوصيل اللي بتعملها المحافظة ده! الواحد بيحاول يعيش حياته بس مفيش خدمات كافية وبتحصل مشاكل كتير. أتمنى لو يقدرون الناس ويخلوا الأمور أحسن شوية. شكرا لك.",مكتب نور المتحدة للتموين,الشرقية
2,"أنا مش راضي خالص على خدمة التموين, أنا بعتقد أنها تحتاج لتحسين كتير علشان نقدر نستفيد منها بشكل أفضل. الأسعار غالية جدا ولا يوجد تنوع في الأطعمة المقدمة, والناس بتتعطش لأطباق أكتر صحة ولياقة.",جمعية الواحة للتغذية,السويس
3,"أنا مش راضي تماما على خدمات التموين في المحافظة, رغم أنها بتقدم بعض الحاجات الأساسية للناس, لكن الأسعار عالية جدا ومش فاضية لكل الناس. أتمنى أنهم يقدرون ويعلموا دا عشان يقدروا يعملوا حاجة أفضل لينا.",مكتب نوران للتغذية,سوهاج
3,"أنا مش راضي على خدمات التموين هنا في القاهرة, لو كانت أحسن هكون سعيد جدا! أنا عايز أكل كويس وبأسعار معقولة.",مكتب الشروق للتوريدات الغذائية,القاهرة
1,"أنا جيس, وأنا مواطن مصرى من المنصورة فى الدلتا. مش عارفة ليه الناس بتقول إن خدمة التموين سيئة جدا? بصراحة, أنا سعيد بها. أنا أشوف أنها تساعدنى وأهلي كتير. كل شهر بنوصل لحاجاتنا بسهولة وبأسعار معقولة. شكرا للحكومة على الاهتمام بنا.",جمعية مطبخ المنصورة,الدقهلية
2,"أنا بشكر الحكومة على تقديم خدمة التموين في محافظتنا, لكن الحقيقة أنها مش بتقدملها بالشكل المطلوب, لأن الكمية اللي بنوصلها للبيت كتير قليلة جدا ومش كافية احتياجاتنا اليومية. أتمنى أنهم يقدروا يرفعوا الكمية عشان نقدر نستفيد منها بشكل أفضل.",مجلس التعاون الخليجي لخدمات التموين,مطروح
3,"أنا مش عارف أقول إيه, لكن ممكن أقوله إن التموين في مصر يعتبر من الخدمات المهمة اللي بتقدم للناس الغلابة, بس للأسف فيه مشاكل كتير بيحصلوا معينه, زي التأخير والتقصير في تقديم الدعم الصحيح للأشخاص المستحقين. لو الحكومة هتعمل إصلاح حقيقي وتعالج المشاكل دي, ممكن يكون فيه أمل أفضل للمستقبل.",مكتب سناء للتجارة,الجيزة
2,"أنا مش راضيا على الخدمة دي, لأنها دايما متأخرة ومحدش بيعرف يوصلها صح. أنا عايزهم يكونوا أكثر كفاءة وأسرع عشان نقدر نستفيد منها بشكل صحيح.",شركة مروة للطعام,مطروح
2,"أنا عايز أقول لكم إن خدمة التموين دي مش كويسة خالص, أنا أشتري حاجات كتير أوي وبالكاد أدفع جنيهين كل شهر! لازم يتحسنوا شوية",مكتب الحياة,السويس
5,"أنا سعيد جدا بالخدمة النهاردة, أنا فعلا أحبها! هي بتوفر لنا كل الحاجات اللي احنا محتاجينها وبسرعة كمان.",جمعية الشروق للتموين,القاهرة
3,"أنا مش راضي تماما على خدمة التوصيل, فهي ليست بالمستوى المطلوب. الأكل دايما بارد ومبتل ومش طعمه كويس أوي.",مكتب الجزيرة,الإسماعيلية
1,"أنا جيس, اسمي جيس.",الجمعية المصرية للغذاء,الإسكندرية
5,"أنا سعيد جدا بخدمة التموين في مدينة بورسعيد, هي فعلا حاجة ملحة للناس اللي محتاجة. لو استمر الحال على كده, هنقدر نحقق نقلة نوعية في الخدمات العامة في مصر كلها. ربنا يوفق الجميع.",مؤسسة طعام البوابة الجديدة,بورسعيد
3,"أنا مش عارفة أحل مشكلة التموين في محافظتنا, كل مرة بنروح لنقابة التموين بنلاقى الطوابير طويلة جدا ومحدش بيقدر يوصلك لحد ما توصل الدور. دي حاجة بتخنق فعلا!",مكتب الحياة,السويس
2,"أنا جيس, وأنا مواطن مصرى عايش فى القاهرة. أنا بستخدم خدمة التوصيل دى علشان أحصل على حاجاتى من البقالة بتاعها. لكن بصراحة, مش راضيين عنها خالص. الطلب بيكون متأخر كتير وأحيانا بيوصلوا الحاجات غلط. أتمنى أنهم يعملوا صح ويتحسنوا عشان الناس اللى مستخدمة الخدمة تقدر تثق فيهم وتثق فى جودة المنتجات اللى بيعملهالهم. شكرا لك!",مكتب التموين,الجيزة
2,"أنا جيس, إنسان آلي مطور. أقدر خدمتكم الممتازة على هذا الموقع الاجتماعي الرائع. لكن بصراحة, أعتقد أنه يمكن تحسين نوعية الطعام المقدم في برنامج توزيع الأغذية بمحافظة البحيرة. أتمنى لو يتم حل المشكلة قريبا لأن الناس هنا محتاجين دعمكم ودعم الحكومة أكثر من كده. شكرا جزيلا لكم! :)",الجمعية المصرية لتغذية الأسرة,البحيرة
