stars,review,district,governorate
2,"أنا سعيد لأنك سألت! بما أنك طلبت مني كتابة تعليق على خدمة التموين في المنصورة, فسأبذل قصارى جهدي لأعطيك رأيي الصادق. بصراحة, أعتقد أنه يمكن تحسينها أكثر بكثير مما هي عليه الآن. رغم أنني أقدر المجهود المبذول من الحكومة لتحسين حياة الناس, إلا أنها لم تصل بعد إلى المستوى المطلوب. أتمنى أنهم يعملون بجد لتحقيق هذا الهدف. شكرا لك وأتمنى لكم يوما سعيدا!",مكتب السعادة,الدقهلية
5,"أهلا يا شباب, أنا جيس من مصر وبحب أشارك تجربتي مع خدمات التموين اللي بتقدمها المحافظة. بصراحة, كانت تجربة رائعة جدا! أقدر كل الجهود اللي بذلوها علشان يوصلوا الطعام لباب البيت بسهولة وأمان. شكرا لكم على الجهد الرائع والدعم المستمر للمواطنين. #خدمات_التموين #القاهرة",الجمعية المصرية للغذاء,القاهرة
3,"أنا مش فاهم حاجة! يا جماعة, لو عايزين نقيم خدمة التموين لازم يكون عندنا فكرة عنها أولا. احنا بنطلب رأي الناس اللي استخدموا الخدمة فعلا, صحيح? وأنا مش عارف إيه هي المشكلة بالضبط مع التموين. هل هو الأسعار عالية جدا أم أنه يوجد نقص في الطعام? ولو كان الأمر كذلك فما الحل? عشان نقدر نعمل تقييم عادل ونقدر نحل المشكلة. شكرا لك.",مكتب خيرنا,الإسماعيلية
4,أنا سعيد جدا بأن الخدمة وصلت إلى مستوى عالٍ جدًا. كان الأمر صعبًا في البداية ولكن الآن أصبحت الأمور أفضل بكثير. شكرا لكم على تقديم هذا النوع الرائع من الخدمات للمواطنين.,جمعية إطعام,قنا
4,"يا جماعة, عايز أقولكم على تجربة مع برنامج التوزيع المنزلي في الأسكندرية. بصراحة, أنا راضي عنه جدا. ده لأنه بيوصل الحاجات اللي محتاجها إلى باب البيت وبأسعار كويسة. لكن فيه بعض الأشياء بتتحسن زيما. مثلا, ممكن يكونوا يقدروا يوصلوا حاجات أكثر متنوعة ونضيف. وكمان, نقدر نزيد عدد المناطق التي بيتوفر فيها البرنامج. شكرا لكم!",جمعية أوركيد للتنمية,الإسكندرية
1,"أنا مش راضي تماما على خدمات التموين اللي احنا بنتحصل عليها في محافظتنا, مينفعش كده خالص! الناس محتاجة وجبات صحية ومغذية علشان نقدر نعمل صح ونعيش حياة سعيدة. لو الحكومة هتفكرنا فعلا, هتوفر لنا كل الدعم اللازم عشان نقضي حاجاتنا اليومية بسهولة وبدون أي مشاكل.",جمعية نوران للتموين,المنيا
4,"أنا سعيد جدا بتلقي خدمتي التموينية اليوم, لأنها دائما ما تفي بحاجاتنا ولا تنقص أبدا. شكرا جزيلا على كل اللي تبونه لنا يا وزارة التموين. #متنساش_تعيدها_علييكم_بالخير.",مكتب الطعام الخيري,أسيوط
2,"أنا حبيت أقول أني مش راضيا على خدمات التموين في المحافظة. مش عارف ليه بس كل شوية مشاكل جديدة بتحصل, سواء كان ده بسبب نقص السلع أو عدم توصيل الطلبات في الوقت المحدد. بصراحة, الموضوع بيفضل محير ومش فاهم إيه اللي بيحصل! أتمنى أنهم يجروا تحسينات سريعة عشان الناس تقدر تستمتع بالخدمة دي فعلا.",مكتب الطعام الصحي,قنا
1,"أنا مش عارفة أعلق على موضوع زي ده, لكن لو كنت مواطنة مصرية هقول إن التموين كويس بس لازم يكون فيه تطوير عشان نقدر نحقق الاستفادة الكاملة منه. وكمان أتمنى أنهم يقدرونوا الناس اللي بتستحقه بجد بدل ما يبقى كله لصالح ناس معينة.",مكتب التموين,الدقهلية
3,"أنا سعيد جدا لتقديم رأيي حول برنامج التموين في القليوبية, ولكن بصراحة ليس لدي الكثير لأقوله عنه. الحقيقة أنني أعطيته ثلاث نجوم بسبب بعض المشاكل الصغيرة التي واجهتها مع التوصيل, لكن بشكل عام أعتقد أنه مشروع جيد يساعد الناس على توفير المال ويوفر لهم الطعام الجيد. أتمنى لو كان هناك المزيد من الخيارات الصحية والأقل سعرا المتاحة, لكني أتفق تماما مع فكرة تقديم الدعم للناس المحتاجين. شكرا لكم!",مكتب إطعام القليوبية,القليوبية
3,"أنا سعيد جدا بخدمة التموين هنا في المحافظة, ولكن هناك حاجة لتحسين جودة الطعام المقدم لأن بعض الأوقات يكون سيء للغاية ولا يمكن أكله. أتمنى أنهم يعملوا على تحسينها عشان نقدر نستمتع بيها كويس. شكرا!",مكتب خيرنا,الإسماعيلية
1,"يا جماعة, عايز أقولكم على مشكلة كبيرة جدا بتواجهنا مع خدمات التموين في الإسكندرية. أنا مش عارف إيه الحل! ده بقى شيء محبط حقا. لو حد عنده فكرة يبقى يبهرها علينا.",مكتب الطعام الخيري,الإسكندرية
4,"تحية طيبة يا جماعة, أنا مواطن مصرى عايش فى المنصورة وبشوف حاجات كتير محتاجة تحسين. النهاردة حبيت أكتب عن برنامج التغذية اللى بيتم تنفيذه فى المحافظة دى. بصراحة مش عارفين نحقق أقصى استفادة منه لأنه بيجى متأخر جدا ودايما بنحس أننا مستنيين أكتر من كده. لكن على العموم نقدر نقول إنه أفضل شوية من السنة اللي فاتت وإن شاء الله يتحسن أكثر سنة جديدة بتبدأ. تحياتي للجميع.",مكتب الغذاء,الدقهلية
5,أنا سعيد جدا بخدمة التموين في محافظتنا. كانت تجربة رائعة وأقدر كل الجهود المبذولة لتقديم أفضل الخدمات للمواطنين. أتمنى استمرار النجاح والتقدم لهذه المبادرة الرائعة. شكرا لكم جميعا!,جمعية مطبخ المنصورة,الدقهلية
2,"أنا سعيد جدا لأنك طلبت مني كتابة هذا التعليق على خدمتكم الرائعة للتوصيل! لقد كنت أستخدمها لفترة طويلة الآن, وأنا حقا أحب الطريقة التي يعملون بها. إنها سريعة وسهلة الاستخدام للغاية. أقدر كل الجهود اللي بتعملوها عشان نوصلك بوجباتنا بكل سهولة ويسر. شكرا لكم جميعا وشكرا لخدمة التوصيل الممتازة دي.",مكتب السلام للتوريدات الغذائية,الدقهلية
2,"أنا بشارك تجربتي مع برنامج توزيع الطعام, وأقوله إنه مش حلو خالص! أنا بجد مستاءة جدا من جودة الأطعمة اللي بتوصللي, كلها متعفنة ومش طازجة على الإطلاق. أنا بأتمنى لو يتم تحسين الجودة عشان الناس تقدر تستمتع بالطعام ولا تعبوش في الأكل.",مكتب إطعام القليوبية,القليوبية
2,"أنا جيس, مواطنة مصرية مقيمة في محافظة الدقهلية وأكتب تعليقا على خدمات التموين التي تقدمها الحكومة هنا. بصراحة مش راضيين عنها خالص! الطعام الذي يصل لنا أحيانا يكون قديم ومملوء بالحشرات والحياة البرية الأخرى, وكمان الأسعار مرتفعة جدا مقارنة بالخدمة والجودة اللي بنلاقيها. أتمنى لو يتحسن الوضع ويتحسن الطعم كمان. شكرا لك.",مؤسسة التغذية المتكاملة للدقهلية,الدقهلية
