stars,review,district,governorate,clean_review
1,"أنا مش راضي خالص على خدمات التوزيع دي, لأنها دايما متأخرة ومش بتوصل للفنادق كويس. ممكن يكون فيه مشكلة مع التوصيل عشان كده بنبقي لازم نكون موجودين علشان نتأكد إنهم يوصلوا الصح.",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة,أنا مش راضي خالص على خدمات التوزيع دي لأنها دايما متأخرة ومش بتوصل للفنادق كويس ممكن يكون فيه مشكلة مع التوصيل عشان كده بنبقي لازم نكون موجودين علشان نتأكد إنهم يوصلوا الصح
3,أنا سعيد جدا بتلقي التعليقات حول خدمتنا للتوصيل في محافظة الدقهليه. نحن نعمل بجد لتحسين خدماتنا وتقديم أفضل تجربة ممكنة لعملائنا الكرام. شكرا لك على وقتك واهتمامك.,مكتب السعادة,الدقهلية,أنا سعيد جدا بتلقي التعليقات حول خدمتنا للتوصيل في محافظة الدقهليه نحن نعمل بجد لتحسين خدماتنا وتقديم أفضل تجربة ممكنة لعملائنا الكرام شكرا لك على وقتك واهتمامك
3,"أنا مش بحب الأكل النهاردة, لكن لو حبيت أتكلم عنها, أعتقد إنها كويسة بس محتاجة شوية تحسينات. الناس بتعمل شغلها كويس, ولكن أحيانا يكون التقديم متأخر وبارد جدا! أتمنى أنهم يقدروا يحسنوا جودة الوجبات أكثر علشان نقدر نحتفل بالعيد بشكل أفضل.",الجمعية المصرية لتغليف الطعام,القاهرة,أنا مش بحب الأكل النهاردة لكن لو حبيت أتكلم عنها أعتقد إنها كويسة بس محتاجة شوية تحسينات الناس بتعمل شغلها كويس ولكن أحيانا يكون التقديم متأخر وبارد جدا أتمنى أنهم يقدروا يحسنوا جودة الوجبات أكثر علشان نقدر نحتفل بالعيد بشكل أفضل
3,"أنا مش راضيه خالص عن خدمات التوزيع دي, دايما بنقصنا الحاجات الأساسية والضرورية اللي لازم نشتريها من البقالة, وأنا شايف إن ده شيء ضروري جدا عشان نقدر نعيش حياة كريمة ونفسي الحكومة تعمل حاجه علشان الناس تعيش بأمان وأمان.",مكتب خيرنا,الإسماعيلية,أنا مش راضيه خالص عن خدمات التوزيع دي دايما بنقصنا الحاجات الأساسية والضرورية اللي لازم نشتريها من البقالة وأنا شايف إن ده شيء ضروري جدا عشان نقدر نعيش حياة كريمة ونفسي الحكومة تعمل حاجه علشان الناس تعيش بأمان وأمان
3,"أنا سعيد جدا بتلقي التغذية الراجعة حول خدمتنا! أقدر الوقت الذي قضيته في تقييمنا. للأسف, لم يكن لدينا أي مشاكل مع التوصيل إلى منزلك خلال الأسبوع الماضي. نحن دائما نسعى لتقديم أفضل تجربة ممكنة لعملائنا الكرام. شكرا لك على وقتك واعتبارك.",مكتب الطعام الخيري,أسيوط,أنا سعيد جدا بتلقي التغذية الراجعة حول خدمتنا أقدر الوقت الذي قضيته في تقييمنا للأسف لم يكن لدينا أي مشاكل مع التوصيل إلى منزلك خلال الأسبوع الماضي نحن دائما نسعى لتقديم أفضل تجربة ممكنة لعملائنا الكرام شكرا لك على وقتك واعتبارك
4,"أنا سعيد جدا بالتغذية الراجعة الإيجابية للخدمة! أقدر اهتمامكم ودعمكم المستمرين. نحن نعمل بجد لتحسين خدماتنا لتلبية احتياجات جميع المواطنين. شكرا لك على ملاحظاتك القيمة, وأتمنى لكم يوم جيد!",جمعية الواحة,السويس,أنا سعيد جدا بالتغذية الراجعة الإيجابية للخدمة أقدر اهتمامكم ودعمكم المستمرين نحن نعمل بجد لتحسين خدماتنا لتلبية احتياجات جميع المواطنين شكرا لك على ملاحظاتك القيمة وأتمنى لكم يوم جيد
1,"أنا مش عارف أقول إيه على الخدمة دي, لكن بصراحة هي بائسة أوي! احنا بنشتكي دايما من نقص السلع الأساسية وبجد ده بيأثر كتير علينا كلنا كمواطنين. أتمنى لو الحكومة تقدر تحسن الوضع وتتعامل مع المشكلة بجدية أكبر.",مركز الطعام الصحي,القاهرة,أنا مش عارف أقول إيه على الخدمة دي لكن بصراحة هي بائسة أوي احنا بنشتكي دايما من نقص السلع الأساسية وبجد ده بيأثر كتير علينا كلنا كمواطنين أتمنى لو الحكومة تقدر تحسن الوضع وتتعامل مع المشكلة بجدية أكبر
4,"بالرغم من المجهود اللي بيتم, لكن خدمات التموين في مطروح مش زيها زي باقي المحافظات. الأسعار بتزيد بشكل مستمر والتوصيل كمان بيتأخر كتير.",شركة مروة للطعام,مطروح,بالرغم من المجهود اللي بيتم لكن خدمات التموين في مطروح مش زيها زي باقي المحافظات الأسعار بتزيد بشكل مستمر والتوصيل كمان بيتأخر كتير
1,"أنا مش راضيين تماما على خدمة التموين في الجيزه, فهي بتتأخر كتير وبتلغي الطلبات بشكل متكرر, وأنا أعتقد أنها بتحتاج إلى تطوير وتحسين عشان نقدر نستمتع بيها فعلا.",مكتب سند التموين,الجيزة,أنا مش راضيين تماما على خدمة التموين في الجيزه فهي بتتأخر كتير وبتلغي الطلبات بشكل متكرر وأنا أعتقد أنها بتحتاج إلى تطوير وتحسين عشان نقدر نستمتع بيها فعلا
5,"أنا سعيد جدا بتقديم خدمتي التموينية في المحافظة, فهي ممتازة بالفعل! كل شيء يكون طازجا ولذيذا ولا يوجد أي مشاكل أبدا. شكرا جزيلا على هذا العمل الرائع الذي تقومون به!",الجمعية التعاونية لإنتاج الأغذية,السويس,أنا سعيد جدا بتقديم خدمتي التموينية في المحافظة فهي ممتازة بالفعل كل شيء يكون طازجا ولذيذا ولا يوجد أي مشاكل أبدا شكرا جزيلا على هذا العمل الرائع الذي تقومون به
1,"أنا مش راضيا على الخدمة دي, فين الجودة والاحترام? احنا لازم نتقدم خطوة ونغير النظام ده.",شركة مكتبة,الإسكندرية,أنا مش راضيا على الخدمة دي فين الجودة والاحترام احنا لازم نتقدم خطوة ونغير النظام ده
2,أنا سعيد جدا بتلقي هذا النوع من التعليقات التي تعكس آراء المستخدمين وتجاربهم مع الخدمات المختلفة المتاحة على الإنترنت. نحن نعمل دائما لتحسين تجربة المستخدم وجعلها أفضل وأكثر فعالية. شكرا لك على مشاركتنا رأيك ونتطلع إلى تقديم المزيد من التحسينات لتلبية احتياجاتكم وتوقعاتم.,مكتب الطعام الخير,البحيرة,أنا سعيد جدا بتلقي هذا النوع من التعليقات التي تعكس آراء المستخدمين وتجاربهم مع الخدمات المختلفة المتاحة على الإنترنت نحن نعمل دائما لتحسين تجربة المستخدم وجعلها أفضل وأكثر فعالية شكرا لك على مشاركتنا رأيك ونتطلع إلى تقديم المزيد من التحسينات لتلبية احتياجاتكم وتوقعاتم
