stars,review,district,governorate,clean_review
1,"أنا سعيد لأنك طلبت رأيي! أعتقد أنه من الأفضل دائما الاستماع إلى الأشخاص الذين يستخدمون الخدمات اليومية مثل خدمات التموين, خاصة عندما يكونون مواطنين مصريين مثلك. بصراحة, لقد رأيت بعض الأشياء المرعبة على الإنترنت حول هذا الموضوع, ولكن أتمنى أنك لن تواجه أي مشاكل خطيرة مع هذه الشركة. بالتوفيق لك!",مكتب السلام للتوريدات الغذائية,الدقهلية,أنا سعيد لأنك طلبت رأيي أعتقد أنه من الأفضل دائما الاستماع إلى الأشخاص الذين يستخدمون الخدمات اليومية مثل خدمات التموين خاصة عندما يكونون مواطنين مصريين مثلك بصراحة لقد رأيت بعض الأشياء المرعبة على الإنترنت حول هذا الموضوع ولكن أتمنى أنك لن تواجه أي مشاكل خطيرة مع هذه الشركة بالتوفيق لك
4,"أنا سعيد جدا بالخدمة النهاردة, كانت سريعة وفي الموعد المحدد. ربنا يبارك فيكم ويبارك جهودكم علشان كل الناس اللي محتاجة الدعم تقدر تحصل عليه بأمان وكرامة. شكرا لكم.",مكتب زهراء,الدقهلية,أنا سعيد جدا بالخدمة النهاردة كانت سريعة وفي الموعد المحدد ربنا يبارك فيكم ويبارك جهودكم علشان كل الناس اللي محتاجة الدعم تقدر تحصل عليه بأمان وكرامة شكرا لكم
2,"أنا مش فاهم ليه الناس بتقول إن خدمة التموين دي سيئة, مع إني جربت مرة واحدة وحصلت على كل اللي أحتاجه! كانت البقالة نظيفة والطعام طازج والموظف كان لطيف جدا معايا. أتمنى لو الكل يجرب كده ويشوفوا الفرق بنفسك.",مكتب السلام للتوريدات الغذائية,الدقهلية,أنا مش فاهم ليه الناس بتقول إن خدمة التموين دي سيئة مع إني جربت مرة واحدة وحصلت على كل اللي أحتاجه كانت البقالة نظيفة والطعام طازج والموظف كان لطيف جدا معايا أتمنى لو الكل يجرب كده ويشوفوا الفرق بنفسك
3,"أنا مش راضيه على خدمات التموين في سوهاج, لأن الأكل دايما يكون نفس الحاجات وباردة أوي, وكمان الأسعار مرتفعة جدا بالمقارنة مع جودة الطعام.",شركة طه للتنمية المستدامة,سوهاج,أنا مش راضيه على خدمات التموين في سوهاج لأن الأكل دايما يكون نفس الحاجات وباردة أوي وكمان الأسعار مرتفعة جدا بالمقارنة مع جودة الطعام
5,"أنا سعيد جدا لخدمة التموين في محافظتي, بورفؤاد! لقد كانت ممتازة بالنسبة لي وأوصي الجميع بتجربتها. إنها طريقة رائعة لتوفير المال والاستمتاع بوجبة لذيذة كل يوم. شكرا لكم جميعا على هذا العمل الرائع.",مكتب التموين,بورسعيد,أنا سعيد جدا لخدمة التموين في محافظتي بورفؤاد لقد كانت ممتازة بالنسبة لي وأوصي الجميع بتجربتها إنها طريقة رائعة لتوفير المال والاستمتاع بوجبة لذيذة كل يوم شكرا لكم جميعا على هذا العمل الرائع
5,"أنا سعيد جدا بأن خدمتي التموين في المنصورة كانت رائعة! لقد كان توصيل الطعام سريع وموثوق به بشكل مدهش, وأنا حقا أقدر ذلك. شكرا لكم جميعا على جعل يومي أفضل بكثير مع هذا النوع الرائع من الخدمات.",مكتب السعادة,الدقهلية,أنا سعيد جدا بأن خدمتي التموين في المنصورة كانت رائعة لقد كان توصيل الطعام سريع وموثوق به بشكل مدهش وأنا حقا أقدر ذلك شكرا لكم جميعا على جعل يومي أفضل بكثير مع هذا النوع الرائع من الخدمات
1,"أنا مش راضيا خالص على خدمات التموين دي, بجد بيصعبوا عليا كتير. بنصح الناس بتجنبها تماما ونفضل نطبخ أكتر لأن ده أفضل حل لنا.",مكتب الطعام الخير,البحيرة,أنا مش راضيا خالص على خدمات التموين دي بجد بيصعبوا عليا كتير بنصح الناس بتجنبها تماما ونفضل نطبخ أكتر لأن ده أفضل حل لنا
3,"أنا مش فاهم الموضوع كويس, بس حسب فهمي إن خدمة التموين في مطروح ليست جيدة جدا. هي تستحق ثلاث نجوم على أحسن تقدير بالنسبة لي.",مكتب الطيبات,دمياط,أنا مش فاهم الموضوع كويس بس حسب فهمي إن خدمة التموين في مطروح ليست جيدة جدا هي تستحق ثلاث نجوم على أحسن تقدير بالنسبة لي
1,"أنا مش سعيد أوي بالمتونة اللي بنحصل عليها في المحافظة, دايما بتكون ناقصة الحاجات الأساسية وبتعمل مشاكل كتير للناس. أتمنى أنهم يصححوا الأمور قريب علشان الناس تقدر تعيش حياتها بشكل طبيعي.",مكتب نور الحياة,المنيا,أنا مش سعيد أوي بالمتونة اللي بنحصل عليها في المحافظة دايما بتكون ناقصة الحاجات الأساسية وبتعمل مشاكل كتير للناس أتمنى أنهم يصححوا الأمور قريب علشان الناس تقدر تعيش حياتها بشكل طبيعي
3,"أنا مش راضيا على خدمات التموين في أسيوط, لأنه مفيش انتظام ولا التزام بالمواعيد. دائما بيتم التأخير والتقصير في تقديم الخدمات المطلوبة. أنا عايز حقى, وبصراحة ده حرام!",مكتب الأمل للمغاربة,أسيوط,أنا مش راضيا على خدمات التموين في أسيوط لأنه مفيش انتظام ولا التزام بالمواعيد دائما بيتم التأخير والتقصير في تقديم الخدمات المطلوبة أنا عايز حقى وبصراحة ده حرام
3,"أنا سعيد جدا لأن خدمتك كانت جيدة بالنسبة لي اليوم, ولكن كان هناك بعض التأخير. أتمنى أنك تقدر الوقت الذي يستغرقه الناس للوصول إلى المكان المحدد في المواعيد المحددة. شكرا لك!",مؤسسة دوز,القليوبية,أنا سعيد جدا لأن خدمتك كانت جيدة بالنسبة لي اليوم ولكن كان هناك بعض التأخير أتمنى أنك تقدر الوقت الذي يستغرقه الناس للوصول إلى المكان المحدد في المواعيد المحددة شكرا لك
4,"أنا راضي جدا على خدمة التموين في المنوفية, أنا بتعامل معاهم منذ فترة ومش بسمع أي شكوى منهم. الأكل كويس والنهاردة كنت جربت طبق الفول اللي كان لذيذ أوي.",مكتب الرابطة التعاونية لتنمية الريف,المنوفية,أنا راضي جدا على خدمة التموين في المنوفية أنا بتعامل معاهم منذ فترة ومش بسمع أي شكوى منهم الأكل كويس والنهاردة كنت جربت طبق الفول اللي كان لذيذ أوي
