stars,review,district,governorate,clean_review,predicted_sentiment
3,"أنا مش فاضي أقول أي تقييم على خدمات التموين في القاهرة, لأن كل مرة بتطلع فيها على الموقع الإلكتروني ده, بسمع نفس الكلام القديم ولا حاجة! احنا بنشتكي من قلة الأصناف والجودة الرديئة والخدمة السيئة والمواعيد اللي متهيأة أبدا! احنا محتاجين تغيير حقيقي ونقدر نعيش حياة كريمة ومش عايزين كلام فارغ تاني.",مكتب المدينة للغذاء,القاهرة,أنا مش فاضي أقول أي تقييم على خدمات التموين في القاهرة لأن كل مرة بتطلع فيها على الموقع الإلكتروني ده بسمع نفس الكلام القديم ولا حاجة احنا بنشتكي من قلة الأصناف والجودة الرديئة والخدمة السيئة والمواعيد اللي متهيأة أبدا احنا محتاجين تغيير حقيقي ونقدر نعيش حياة كريمة ومش عايزين كلام فارغ تاني,Negative
2,"أنا مش راضي خالص عن خدمات التموين هنا في بور سعيد, هما بيقدموا حاجات كتير غلط وبتقعلي كثير, ومش عارفة ليه دايما بنشتكي ونطالب بتحسين الخدمات لكن لحد دلوقتي مفيش تغيير حقيقي. أتمنى لو الإدارة تفهم المشكلة وتتعامل معاها بشكل جاد عشان نقدر نعيش حياة كريمة هنا في المدينة. #بورسعيد_تنتقد",مؤسسة الغذاء الصحي,بورسعيد,أنا مش راضي خالص عن خدمات التموين هنا في بور سعيد هما بيقدموا حاجات كتير غلط وبتقعلي كثير ومش عارفة ليه دايما بنشتكي ونطالب بتحسين الخدمات لكن لحد دلوقتي مفيش تغيير حقيقي أتمنى لو الإدارة تفهم المشكلة وتتعامل معاها بشكل جاد عشان نقدر نعيش حياة كريمة هنا في المدينة بورسعيدتنتقد,Negative
1,"أنا مش عارف أقول إيه على الخدمه دي, بس هي بجد أسوأ خدمه ممكن تشوفها في حياتك! كل يوم بنروح عشان نأكل ونخلص اليوم من ورا الطوابير الطويلة والأكل اللي بييجي علينا بيكون سخن وبيصبح معفن بعد ساعة واحدة! احنا محتاجين نستبدل هذا النظام باخر أحسن مننا, لأن ده مكاننا الأصلي ومش هنعيش هنا أبدا لو استمر الوضع كده.",مكتب التعاون الغذائي,الشرقية,أنا مش عارف أقول إيه على الخدمه دي بس هي بجد أسوأ خدمه ممكن تشوفها في حياتك كل يوم بنروح عشان نأكل ونخلص اليوم من ورا الطوابير الطويلة والأكل اللي بييجي علينا بيكون سخن وبيصبح معفن بعد ساعة واحدة احنا محتاجين نستبدل هذا النظام باخر أحسن مننا لأن ده مكاننا الأصلي ومش هنعيش هنا أبدا لو استمر الوضع كده,Negative
1,"أنا مش راضيا خالص على مستوى خدمات التموين في المحافظة, هما بتعملوا حاجات كتير غلط ومش مظبوهم كويس. لو عاوزين الناس تاخد الموضوع بجد لازم يتحسنوا أكتر.",مكتب الرابطة الغذائية,البحيرة,أنا مش راضيا خالص على مستوى خدمات التموين في المحافظة هما بتعملوا حاجات كتير غلط ومش مظبوهم كويس لو عاوزين الناس تاخد الموضوع بجد لازم يتحسنوا أكتر,Negative
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدماتنا! نحن نقدر ملاحظاتكم ونعمل بجد لتحسين تجربة التوصيل لديكم. شكرا لكم على وقتكم واهتمامكم, ونتطلع إلى خدمتكم مرة أخرى قريبا. #الدقهلية_الممتازة",مكتب الأغذية الصحية,الدقهلية,أنا سعيد جدا بتلقي تعليقاتكم حول خدماتنا نحن نقدر ملاحظاتكم ونعمل بجد لتحسين تجربة التوصيل لديكم شكرا لكم على وقتكم واهتمامكم ونتطلع إلى خدمتكم مرة أخرى قريبا الدقهليةالممتازة,Positive
3,"يا جماعة, أنا بشارك تجربتي مع خدمة التموين في البحيرة. بصراحة مش راضيين عنها خالص. إحنا بنستلم الحاجات دي مرة واحدة كل شهر, لكن جودة الطعام بتتغير كتير جدا. بعض الأيام بيكون كويس, وبعضها بيوجع القلب.",مكتب الطعام الخير,البحيرة,يا جماعة أنا بشارك تجربتي مع خدمة التموين في البحيرة بصراحة مش راضيين عنها خالص إحنا بنستلم الحاجات دي مرة واحدة كل شهر لكن جودة الطعام بتتغير كتير جدا بعض الأيام بيكون كويس وبعضها بيوجع القلب,Positive
3,"أنا شايف إن خدمة التموين دي مش كويسة خالص, فيه كتير مشاكل مع التوصيل والتغذية اللي بيحصلوا, ومش عارف ليه احنا بنحتاج نروح نتقدم بشكاوي عشان نحصل على حقنا.",مكتب التموين الحضري,دمياط,أنا شايف إن خدمة التموين دي مش كويسة خالص فيه كتير مشاكل مع التوصيل والتغذية اللي بيحصلوا ومش عارف ليه احنا بنحتاج نروح نتقدم بشكاوي عشان نحصل على حقنا,Negative
2,"أنا مش سعيد بالأكل اللي بنكله دلوقتي, لازم يتغير الوضع ده. أنا بعتاب على الحكومة علشان توفر لنا الأكل الصحي والصحي.",جمعية مركز الخير,قنا,أنا مش سعيد بالأكل اللي بنكله دلوقتي لازم يتغير الوضع ده أنا بعتاب على الحكومة علشان توفر لنا الأكل الصحي والصحي,Negative
4,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة على مواقع التواصل الاجتماعي, بس أنا شايف إن الخدمات دي مش متوفرة بشكل كافي في الأسكندرية, محتاجة تحسين كتير.",جمعية إطعام الأسكندرية,الإسكندرية,أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة على مواقع التواصل الاجتماعي بس أنا شايف إن الخدمات دي مش متوفرة بشكل كافي في الأسكندرية محتاجة تحسين كتير,Negative
4,"أنا سعيد جدا بالخدمة اللي قدمتها المحافظة للتوزيع, بس مش راضي عنها تماما. هي كويسة بالنسبة للمناطق السكنية لكن في المناطق الصناعية دي حاجة لازم نعملها علشان نقدر نستغل كل الموارد المتاحة بشكل أفضل.",مكتب إطعام إسكندرية,الإسكندرية,أنا سعيد جدا بالخدمة اللي قدمتها المحافظة للتوزيع بس مش راضي عنها تماما هي كويسة بالنسبة للمناطق السكنية لكن في المناطق الصناعية دي حاجة لازم نعملها علشان نقدر نستغل كل الموارد المتاحة بشكل أفضل,Positive
5,"أنا مش عارف ليه الناس بتقول إن الخدمة دي كويسة, أنا عايش هنا من سنين ومش شبعان! دا غير الحاجات التافهة اللي بيحصلوا معانا كل يوم.",مكتب إمداد الغربية,الغربية,أنا مش عارف ليه الناس بتقول إن الخدمة دي كويسة أنا عايش هنا من سنين ومش شبعان دا غير الحاجات التافهة اللي بيحصلوا معانا كل يوم,Negative
